Provincia,Partido/Ciudad,Localidad,link Indec,Velocidad (Mbps),Accesos,Accesos Relativos
RIO NEGRO,General Roca,Contralmirante Cordero,62042410,3.0,525.0,0.305159816555356
RIO NEGRO,General Roca,Ferri,62042420,2.0,77.0,0.04475677309478555
RIO NEGRO,General Roca,Ferri,62042420,3.0,75.0,0.043594259507908
RIO NEGRO,General Roca,Ferri,62042420,4.0,99.0,0.05754442255043856
RIO NEGRO,General Roca,Ferri,62042420,5.0,5.0,0.0029062839671938666
RIO NEGRO,General Roca,Ferri,62042420,6.0,80.0,0.046500543475101866
RIO NEGRO,General Roca,Ferri,62042420,8.0,58.0,0.03371289401944885
RIO NEGRO,General Roca,Ferri,62042420,10.0,63.0,0.036619177986642715
RIO NEGRO,General Roca,General Enrique Godoy,62042430,0.512,4.0,0.0023250271737550936
RIO NEGRO,General Roca,General Enrique Godoy,62042430,3.0,92.0,0.05347562499636715
RIO NEGRO,General Roca,General Enrique Godoy,62042430,4.0,17.0,0.009881365488459146
RIO NEGRO,General Roca,General Enrique Godoy,62042430,5.0,55.0,0.031969123639132534
RIO NEGRO,General Roca,General Enrique Godoy,62042430,6.0,42.0,0.02441278532442848
RIO NEGRO,General Roca,General Enrique Godoy,62042430,10.0,75.0,0.043594259507908
RIO NEGRO,General Roca,General Enrique Godoy,62042430,20.0,2.0,0.0011625135868775468
RIO NEGRO,General Roca,General Fernández Oro,62042440,0.0,1.0,0.0005812567934387734
RIO NEGRO,General Roca,General Fernández Oro,62042440,0.5,1.0,0.0005812567934387734
RIO NEGRO,General Roca,General Fernández Oro,62042440,0.512,1.0,0.0005812567934387734
RIO NEGRO,General Roca,General Fernández Oro,62042440,2.0,83.0,0.048244313855418185
RIO NEGRO,General Roca,General Fernández Oro,62042440,3.0,64.0,0.0372004347800815
RIO NEGRO,General Roca,General Fernández Oro,62042440,3.5,69.0,0.04010671874727536
RIO NEGRO,General Roca,General Fernández Oro,62042440,4.0,107.0,0.06219447689794874
RIO NEGRO,General Roca,General Fernández Oro,62042440,5.0,39.0,0.02266901494411216
RIO NEGRO,General Roca,General Fernández Oro,62042440,6.0,105.0,0.0610319633110712
RIO NEGRO,General Roca,General Fernández Oro,62042440,8.0,191.0,0.11102004754680571
RIO NEGRO,General Roca,General Fernández Oro,62042440,10.0,111.0,0.06451950407170383
RIO NEGRO,General Roca,General Fernández Oro,62042440,15.0,254.0,0.1476392255334484
RIO NEGRO,General Roca,General Fernández Oro,62042440,18.0,3.0,0.0017437703803163198
RIO NEGRO,General Roca,General Fernández Oro,62042440,30.0,75.0,0.043594259507908
RIO NEGRO,General Roca,General Fernández Oro,62042440,60.0,77.0,0.04475677309478555
RIO NEGRO,General Roca,General Fernández Oro,62042440,80.0,81.0,0.04708180026854064
RIO NEGRO,General Roca,General Fernández Oro,62042440,120.0,69.0,0.04010671874727536
RIO NEGRO,General Roca,General Roca,62042450,0.0,4.0,0.0023250271737550936
RIO NEGRO,General Roca,General Roca,62042450,0.256,1.0,0.0005812567934387734
RIO NEGRO,General Roca,General Roca,62042450,0.5,7.0,0.004068797554071414
RIO NEGRO,General Roca,General Roca,62042450,0.512,4.0,0.0023250271737550936
RIO NEGRO,General Roca,General Roca,62042450,0.75,98.0,0.056963165756999785
RIO NEGRO,General Roca,General Roca,62042450,1.0,7.0,0.004068797554071414
RIO NEGRO,General Roca,General Roca,62042450,3.0,345.0,0.20053359373637678
RIO NEGRO,General Roca,General Roca,62042450,3.5,1626.0,0.9451235461314454
RIO NEGRO,General Roca,General Roca,62042450,5.0,634.0,0.3685168070401823
RIO NEGRO,General Roca,General Roca,62042450,6.0,518.0,0.30109101900128454
RIO NEGRO,General Roca,General Roca,62042450,8.0,1550.0,0.9009480298300987
RIO NEGRO,General Roca,General Roca,62042450,10.0,376.0,0.21855255433297877
RIO NEGRO,General Roca,General Roca,62042450,15.0,1351.0,0.7852779279357828
RIO NEGRO,General Roca,General Roca,62042450,20.0,540.0,0.31387866845693757
RIO NEGRO,General Roca,General Roca,62042450,25.0,372.0,0.2162275271592237
RIO NEGRO,General Roca,General Roca,62042450,30.0,574.0,0.3336413994338559
RIO NEGRO,General Roca,General Roca,62042450,40.0,2.0,0.0011625135868775468
RIO NEGRO,General Roca,General Roca,62042450,50.0,1449.0,0.8422410936927825
RIO NEGRO,General Roca,General Roca,62042450,100.0,9188.0,5.340587418115449
RIO NEGRO,General Roca,General Roca,62042450,122.0,34.0,0.019762730976918292
RIO NEGRO,General Roca,General Roca,62042450,200.0,1.0,0.0005812567934387734
RIO NEGRO,General Roca,General Roca,62042450,300.0,7704.0,4.47800233665231
RIO NEGRO,General Roca,General Roca,62042450,500.0,437.0,0.25400921873274396
RIO NEGRO,General Roca,General Roca,62042450,1000.0,155.0,0.09009480298300986
RIO NEGRO,General Roca,Ingeniero Luis A. Huergo,62042460,0.5,1.0,0.0005812567934387734
RIO NEGRO,General Roca,Ingeniero Luis A. Huergo,62042460,0.512,4.0,0.0023250271737550936
RIO NEGRO,General Roca,Ingeniero Luis A. Huergo,62042460,3.0,78.0,0.04533802988822432
RIO NEGRO,General Roca,Ingeniero Luis A. Huergo,62042460,3.5,20.0,0.011625135868775466
RIO NEGRO,General Roca,Ingeniero Luis A. Huergo,62042460,4.0,50.0,0.029062839671938664
RIO NEGRO,General Roca,Ingeniero Luis A. Huergo,62042460,5.0,115.0,0.06684453124545893
RIO NEGRO,General Roca,Ingeniero Luis A. Huergo,62042460,6.0,73.0,0.04243174592103045
RIO NEGRO,General Roca,Ingeniero Luis A. Huergo,62042460,8.0,34.0,0.019762730976918292
RIO NEGRO,General Roca,Ingeniero Luis A. Huergo,62042460,10.0,95.0,0.05521939537668347
RIO NEGRO,General Roca,Ingeniero Luis A. Huergo,62042460,15.0,307.0,0.1784458355857034
RIO NEGRO,General Roca,Ingeniero Luis A. Huergo,62042460,20.0,2.0,0.0011625135868775468
RIO NEGRO,General Roca,Mainqué,62042480,0.512,4.0,0.0023250271737550936
RIO NEGRO,General Roca,Mainqué,62042480,3.0,57.0,0.03313163722601008
RIO NEGRO,General Roca,Mainqué,62042480,4.0,5.0,0.0029062839671938666
RIO NEGRO,General Roca,Mainqué,62042480,5.0,2.0,0.0011625135868775468
RIO NEGRO,General Roca,Mainqué,62042480,6.0,5.0,0.0029062839671938666
RIO NEGRO,General Roca,Mainqué,62042480,10.0,20.0,0.011625135868775466
RIO NEGRO,General Roca,Peñas Blancas,62042265,2.0,2.0,0.0011625135868775468
RIO NEGRO,General Roca,Sargento Vidal,62042520,1.0,20.0,0.011625135868775466
RIO NEGRO,General Roca,Sargento Vidal,62042520,6.0,3.0,0.0017437703803163198
RIO NEGRO,General Roca,Villa Manzano,62042550,0.0,20.0,0.011625135868775466
RIO NEGRO,General Roca,Villa Manzano,62042550,0.512,1.0,0.0005812567934387734
RIO NEGRO,General Roca,Villa Manzano,62042550,1.0,57.0,0.03313163722601008
RIO NEGRO,General Roca,Villa Manzano,62042550,3.0,355.0,0.20634616167076453
RIO NEGRO,General Roca,Villa Manzano,62042550,6.0,2.0,0.0011625135868775468
RIO NEGRO,General Roca,Villa Regina,62042560,0.512,4.0,0.0023250271737550936
RIO NEGRO,General Roca,Villa Regina,62042560,0.75,15.0,0.008718851901581599
RIO NEGRO,General Roca,Villa Regina,62042560,3.0,380.0,0.22087758150673387
RIO NEGRO,General Roca,Villa Regina,62042560,3.5,183.0,0.10636999319929552
RIO NEGRO,General Roca,Villa Regina,62042560,4.0,1.0,0.0005812567934387734
RIO NEGRO,General Roca,Villa Regina,62042560,6.0,39.0,0.02266901494411216
RIO NEGRO,General Roca,Villa Regina,62042560,8.0,399.0,0.23192146058207055
RIO NEGRO,General Roca,Villa Regina,62042560,15.0,472.0,0.274353206503101
RIO NEGRO,General Roca,Villa Regina,62042560,20.0,143.0,0.0831197214617446
RIO NEGRO,General Roca,Villa Regina,62042560,30.0,2.0,0.0011625135868775468
RIO NEGRO,General Roca,Villa Regina,62042560,40.0,4.0,0.0023250271737550936
RIO NEGRO,General Roca,Villa San Isidro,62042570,1.0,15.0,0.008718851901581599
RIO NEGRO,General Roca,Villa San Isidro,62042570,12.0,44.0,0.025575298911306027
RIO NEGRO,Ñorquincó,Mamuel Choique,62056020,2.0,1.0,0.0005812567934387734
RIO NEGRO,Ñorquincó,Ñorquincó,62056030,0.5,1.0,0.0005812567934387734
RIO NEGRO,Ñorquincó,Ñorquincó,62056030,3.0,6.0,0.0034875407606326397
RIO NEGRO,Ñorquincó,Río Chico (Est. Cerro Mesa),62056050,2.0,2.0,0.0011625135868775468
RIO NEGRO,Otros,Otros,Sin Datos,0.0,408.0,0.2371527717230195
RIO NEGRO,Pichi Mahuida,Barrio Esperanza,62063005,1.0,1.0,0.0005812567934387734
RIO NEGRO,Pichi Mahuida,Colonia Juliá y Echarren,62063010,0.512,1.0,0.0005812567934387734
RIO NEGRO,Pichi Mahuida,Colonia Juliá y Echarren,62063010,1.0,1.0,0.0005812567934387734
RIO NEGRO,Pichi Mahuida,Colonia Juliá y Echarren,62063010,5.0,4.0,0.0023250271737550936
RIO NEGRO,Pichi Mahuida,Colonia Juliá y Echarren,62063010,10.0,29.0,0.016856447009724426
RIO NEGRO,Pichi Mahuida,Juventud Unida,62063013,1.0,1.0,0.0005812567934387734
RIO NEGRO,Pichi Mahuida,Pichi Mahuida,62063017,0.0,1.0,0.0005812567934387734
RIO NEGRO,Pichi Mahuida,Río Colorado,62063020,0.0,1.0,0.0005812567934387734
RIO NEGRO,Pichi Mahuida,Río Colorado,62063020,0.5,1.0,0.0005812567934387734
RIO NEGRO,Pichi Mahuida,Río Colorado,62063020,0.512,1.0,0.0005812567934387734
RIO NEGRO,Pichi Mahuida,Río Colorado,62063020,0.75,17.0,0.009881365488459146
RIO NEGRO,Pichi Mahuida,Río Colorado,62063020,1.0,1.0,0.0005812567934387734
RIO NEGRO,Pichi Mahuida,Río Colorado,62063020,3.5,187.0,0.10869502037305062
RIO NEGRO,Pichi Mahuida,Río Colorado,62063020,5.0,279.0,0.16217064536941775
RIO NEGRO,Pichi Mahuida,Río Colorado,62063020,6.0,1796.0,1.0439372010160368
RIO NEGRO,Pichi Mahuida,Río Colorado,62063020,8.0,1075.0,0.6248510529466813
RIO NEGRO,Pichi Mahuida,Río Colorado,62063020,10.0,1113.0,0.6469388110973546
RIO NEGRO,Pichi Mahuida,Río Colorado,62063020,12.0,3.0,0.0017437703803163198
RIO NEGRO,Pichi Mahuida,Río Colorado,62063020,15.0,463.0,0.26912189536215203
RIO NEGRO,Pichi Mahuida,Río Colorado,62063020,20.0,5.0,0.0029062839671938666
RIO NEGRO,Pichi Mahuida,Río Colorado,62063020,25.0,123.0,0.07149458559296912
RIO NEGRO,Pichi Mahuida,Río Colorado,62063020,50.0,1127.0,0.6550764062054976
RIO NEGRO,Pichi Mahuida,Salto Andersen,62063060,1.0,1.0,0.0005812567934387734
RIO NEGRO,Pilcaniyeu,Comallo,62070010,0.5,1.0,0.0005812567934387734
RIO NEGRO,Pilcaniyeu,Comallo,62070010,0.512,1.0,0.0005812567934387734
RIO NEGRO,Pilcaniyeu,Comallo,62070010,5.0,345.0,0.20053359373637678
RIO NEGRO,Pilcaniyeu,Comallo,62070010,60.0,6.0,0.0034875407606326397
RIO NEGRO,Pilcaniyeu,Dina Huapi,62070020,0.0,100.0,0.05812567934387733
RIO NEGRO,Pilcaniyeu,Dina Huapi,62070020,0.512,1.0,0.0005812567934387734
RIO NEGRO,Pilcaniyeu,Dina Huapi,62070020,0.75,2.0,0.0011625135868775468
RIO NEGRO,Pilcaniyeu,Dina Huapi,62070020,3.0,1.0,0.0005812567934387734
RIO NEGRO,Pilcaniyeu,Dina Huapi,62070020,3.5,60.0,0.034875407606326396
RIO NEGRO,Pilcaniyeu,Dina Huapi,62070020,4.0,2.0,0.0011625135868775468
RIO NEGRO,Pilcaniyeu,Dina Huapi,62070020,6.0,1.0,0.0005812567934387734
RIO NEGRO,Pilcaniyeu,Dina Huapi,62070020,8.0,101.0,0.058706936137316104
RIO NEGRO,Pilcaniyeu,Dina Huapi,62070020,10.0,1.0,0.0005812567934387734
RIO NEGRO,Pilcaniyeu,Dina Huapi,62070020,15.0,222.0,0.12903900814340766
RIO NEGRO,Pilcaniyeu,Laguna Blanca,62070030,2.0,2.0,0.0011625135868775468
RIO NEGRO,Pilcaniyeu,Paso Flores,62070030,2.0,2.0,0.0011625135868775468
RIO NEGRO,Pilcaniyeu,Pilcaniyeu,62070060,4.0,1.0,0.0005812567934387734
RIO NEGRO,Pilcaniyeu,Pilcaniyeu,62070060,40.0,3.0,0.0017437703803163198
RIO NEGRO,Pilcaniyeu,Pilquiniyeu del Limay,62070070,2.0,1.0,0.0005812567934387734
RIO NEGRO,Pilcaniyeu,Villa Llanquín,62070080,2.0,1.0,0.0005812567934387734
RIO NEGRO,San Antonio,Las Grutas,62077010,0.5,1.0,0.0005812567934387734
RIO NEGRO,San Antonio,Las Grutas,62077010,0.512,1.0,0.0005812567934387734
RIO NEGRO,San Antonio,Las Grutas,62077010,3.5,57.0,0.03313163722601008
RIO NEGRO,San Antonio,Las Grutas,62077010,8.0,100.0,0.05812567934387733
RIO NEGRO,San Antonio,Las Grutas,62077010,15.0,137.0,0.07963218070111194
RIO NEGRO,San Antonio,Las Grutas,62077010,40.0,14.0,0.008137595108142827
RIO NEGRO,San Antonio,Las Grutas,62077010,50.0,2826.0,1.6426316982579732
RIO NEGRO,San Antonio,Playas Doradas,62077020,1.0,138.0,0.08021343749455072
RIO NEGRO,San Antonio,Playas Doradas,62077020,2.0,46.0,0.026737812498183574
RIO NEGRO,San Antonio,Playas Doradas,62077020,3.0,7.0,0.004068797554071414
RIO NEGRO,San Antonio,Playas Doradas,62077020,10.0,151.0,0.08776977580925477
RIO NEGRO,San Antonio,Puerto San Antonio Este,62077030,0.512,1.0,0.0005812567934387734
RIO NEGRO,San Antonio,Puerto San Antonio Este,62077030,10.0,65.0,0.037781691573520265
RIO NEGRO,San Antonio,Puerto San Antonio Este,62077030,15.0,1.0,0.0005812567934387734
RIO NEGRO,San Antonio,Punta Colorada,62077040,1.0,2.0,0.0011625135868775468
RIO NEGRO,San Antonio,Punta Colorada,62077040,2.0,2.0,0.0011625135868775468
RIO NEGRO,San Antonio,Punta Colorada,62077040,3.0,1.0,0.0005812567934387734
RIO NEGRO,San Antonio,Saco Viejo,62077045,10.0,39.0,0.02266901494411216
RIO NEGRO,San Antonio,San Antonio Oeste,62077050,0.512,1.0,0.0005812567934387734
RIO NEGRO,San Antonio,San Antonio Oeste,62077050,0.75,12.0,0.006975081521265279
RIO NEGRO,San Antonio,San Antonio Oeste,62077050,3.5,246.0,0.14298917118593824
RIO NEGRO,San Antonio,San Antonio Oeste,62077050,8.0,320.0,0.18600217390040746
RIO NEGRO,San Antonio,San Antonio Oeste,62077050,10.0,567.0,0.3295726018797845
RIO NEGRO,San Antonio,San Antonio Oeste,62077050,15.0,210.0,0.1220639266221424
RIO NEGRO,San Antonio,San Antonio Oeste,62077050,50.0,3395.0,1.9733668137246352
RIO NEGRO,San Antonio,San Antonio Oeste,62077050,100.0,10.0,0.005812567934387733
RIO NEGRO,San Antonio,Sierra Grande,62077060,0.0,1.0,0.0005812567934387734
RIO NEGRO,San Antonio,Sierra Grande,62077060,0.512,1.0,0.0005812567934387734
RIO NEGRO,San Antonio,Sierra Grande,62077060,0.75,2.0,0.0011625135868775468
RIO NEGRO,San Antonio,Sierra Grande,62077060,1.0,104.0,0.060450706517632416
RIO NEGRO,San Antonio,Sierra Grande,62077060,2.0,141.0,0.08195720787486704
RIO NEGRO,San Antonio,Sierra Grande,62077060,3.0,45.0,0.0261565557047448
RIO NEGRO,San Antonio,Sierra Grande,62077060,3.5,223.0,0.12962026493684645
RIO NEGRO,San Antonio,Sierra Grande,62077060,6.0,443.0,0.2574967594933766
RIO NEGRO,San Antonio,Sierra Grande,62077060,8.0,156.0,0.09067605977644864
RIO NEGRO,San Antonio,Sierra Grande,62077060,10.0,1.0,0.0005812567934387734
RIO NEGRO,San Antonio,Sierra Grande,62077060,15.0,52.0,0.030225353258816208
RIO NEGRO,San Antonio,Sierra Grande,62077060,50.0,1225.0,0.7120395719624973
RIO NEGRO,Valcheta,Aguada Cecilio,62084010,1.0,1.0,0.0005812567934387734
RIO NEGRO,Valcheta,Aguada Cecilio,62084010,20.0,1.0,0.0005812567934387734
RIO NEGRO,Valcheta,Arroyo Los Berros,62084020,2.0,2.0,0.0011625135868775468
RIO NEGRO,Valcheta,Arroyo Ventana,62084030,2.0,1.0,0.0005812567934387734
RIO NEGRO,Valcheta,Nahuel Niyeu,62084040,20.0,13.0,0.007556338314704052
RIO NEGRO,Valcheta,Sierra Pailemán,62084050,2.0,2.0,0.0011625135868775468
RIO NEGRO,Valcheta,Valcheta,62084060,0.0,1.0,0.0005812567934387734
RIO NEGRO,Valcheta,Valcheta,62084060,0.5,1.0,0.0005812567934387734
RIO NEGRO,Valcheta,Valcheta,62084060,0.512,1.0,0.0005812567934387734
RIO NEGRO,Valcheta,Valcheta,62084060,1.0,28.0,0.016275190216285654
RIO NEGRO,Valcheta,Valcheta,62084060,2.0,9.0,0.00523131114094896
RIO NEGRO,Valcheta,Valcheta,62084060,10.0,171.0,0.09939491167803023
RIO NEGRO,Valcheta,Valcheta,62084060,15.0,1.0,0.0005812567934387734
RIO NEGRO,Valcheta,Valcheta,62084060,25.0,1.0,0.0005812567934387734
RIO NEGRO,Valcheta,Valcheta,62084060,30.0,1.0,0.0005812567934387734
RIO NEGRO,Valcheta,Valcheta,62084060,50.0,1047.0,0.6085758627303957
SALTA,Anta,Apolinario Saravia,66007010,0.512,1.0,0.00049666982879791
SALTA,Anta,Apolinario Saravia,66007010,5.0,613.0,0.30445860505311884
SALTA,Anta,Apolinario Saravia,66007010,6.0,104.0,0.051653662194982644
SALTA,Anta,Apolinario Saravia,66007010,8.0,45.0,0.022350142295905952
SALTA,Anta,Apolinario Saravia,66007010,10.0,54.0,0.02682017075508714
SALTA,Anta,Apolinario Saravia,66007010,12.0,1.0,0.00049666982879791
SALTA,Anta,Ceibalito,66007020,0.0,5.0,0.00248334914398955
SALTA,Anta,Coronel Mollinedo,66007040,0.512,1.0,0.00049666982879791
SALTA,Anta,Coronel Mollinedo,66007040,5.0,1.0,0.00049666982879791
SALTA,Anta,Coronel Olleros,66007050,5.0,2.0,0.00099333965759582
SALTA,Anta,El Quebrachal,66007060,0.5,1.0,0.00049666982879791
SALTA,Anta,El Quebrachal,66007060,0.512,1.0,0.00049666982879791
SALTA,Anta,El Quebrachal,66007060,2.0,1.0,0.00049666982879791
SALTA,Anta,El Quebrachal,66007060,4.0,534.0,0.2652216885780839
SALTA,Anta,El Quebrachal,66007060,5.0,548.0,0.2721750661812547
SALTA,Anta,El Quebrachal,66007060,7.0,60.0,0.0298001897278746
SALTA,Anta,El Quebrachal,66007060,10.0,493.0,0.2448582255973696
SALTA,Anta,El Quebrachal,66007060,12.0,14.0,0.00695337760317074
SALTA,Anta,El Quebrachal,66007060,15.0,20.0,0.0099333965759582
SALTA,Anta,El Quebrachal,66007060,20.0,28.0,0.01390675520634148
SALTA,Anta,Gaona,66007070,0.5,1.0,0.00049666982879791
SALTA,Anta,Gaona,66007070,0.512,1.0,0.00049666982879791
SALTA,Anta,Gaona,66007070,4.0,206.0,0.10231398473236947
SALTA,Anta,Gaona,66007070,5.0,203.0,0.10082397524597572
SALTA,Anta,Gaona,66007070,7.0,20.0,0.0099333965759582
SALTA,Anta,Gaona,66007070,10.0,76.0,0.03774690698864116
SALTA,Anta,Gaona,66007070,12.0,8.0,0.00397335863038328
SALTA,Anta,General Pizarro,66007080,0.512,1.0,0.00049666982879791
SALTA,Anta,General Pizarro,66007080,5.0,1.0,0.00049666982879791
SALTA,Anta,General Pizarro,66007080,10.0,50.0,0.0248334914398955
SALTA,Anta,Joaquín V. González,66007090,0.5,2.0,0.00099333965759582
SALTA,Anta,Joaquín V. González,66007090,0.512,1.0,0.00049666982879791
SALTA,Anta,Joaquín V. González,66007090,1.0,7.0,0.00347668880158537
SALTA,Anta,Joaquín V. González,66007090,3.0,9.0,0.0044700284591811905
SALTA,Anta,Joaquín V. González,66007090,4.0,2257.0,1.1209838035968829
SALTA,Anta,Joaquín V. González,66007090,5.0,2070.0,1.0281065456116738
SALTA,Anta,Joaquín V. González,66007090,6.0,66.0,0.03278020870066206
SALTA,Anta,Joaquín V. González,66007090,7.0,242.0,0.12019409856909422
SALTA,Anta,Joaquín V. González,66007090,10.0,744.0,0.36952235262564503
SALTA,Anta,Joaquín V. González,66007090,12.0,65.0,0.03228353887186415
SALTA,Anta,Joaquín V. González,66007090,15.0,41.0,0.02036346298071431
SALTA,Anta,Joaquín V. González,66007090,20.0,1.0,0.00049666982879791
SALTA,Anta,Joaquín V. González,66007090,100.0,2.0,0.00099333965759582
SALTA,Anta,Las Lajitas,66007100,0.5,1.0,0.00049666982879791
SALTA,Anta,Las Lajitas,66007100,0.512,1.0,0.00049666982879791
SALTA,Anta,Las Lajitas,66007100,1.0,4.0,0.00198667931519164
SALTA,Anta,Las Lajitas,66007100,2.0,658.0,0.32680874734902476
SALTA,Anta,Las Lajitas,66007100,3.0,1.0,0.00049666982879791
SALTA,Anta,Las Lajitas,66007100,5.0,22.0,0.010926736233554021
SALTA,Anta,Las Lajitas,66007100,6.0,1.0,0.00049666982879791
SALTA,Anta,Las Lajitas,66007100,8.0,2.0,0.00099333965759582
SALTA,Anta,Las Lajitas,66007100,10.0,2.0,0.00099333965759582
SALTA,Anta,Luis Burela,66007110,5.0,1.0,0.00049666982879791
SALTA,Anta,Luis Burela,66007110,8.0,1.0,0.00049666982879791
SALTA,Anta,Luis Burela,66007110,18.0,1.0,0.00049666982879791
SALTA,Anta,Piquete Cabado,66007140,0.512,1.0,0.00049666982879791
SALTA,Anta,Piquete Cabado,66007140,10.0,3.0,0.00149000948639373
SALTA,Anta,Piquete Cabado,66007140,18.0,1.0,0.00049666982879791
SALTA,Anta,Piquete Cabado,66007140,20.0,2.0,0.00099333965759582
SALTA,Anta,Río del Valle,66007150,0.512,1.0,0.00049666982879791
SALTA,Anta,Río del Valle,66007150,5.0,3.0,0.00149000948639373
SALTA,Anta,Río del Valle,66007150,10.0,1.0,0.00049666982879791
SALTA,Anta,Tolloche,66007160,20.0,1.0,0.00049666982879791
SALTA,Cachi,Cachi,66014010,0.512,1.0,0.00049666982879791
SALTA,Cachi,Cachi,66014010,3.0,206.0,0.10231398473236947
SALTA,Cachi,Cachi,66014010,5.0,71.0,0.035263557844651613
SALTA,Cachi,Cachi,66014010,10.0,15.0,0.00745004743196865
SALTA,Cachi,Payogasta,66014020,3.0,20.0,0.0099333965759582
SALTA,Cachi,Payogasta,66014020,5.0,7.0,0.00347668880158537
SALTA,Cachi,Payogasta,66014020,10.0,3.0,0.00149000948639373
SALTA,Cafayate,Cafayate,66021010,0.0,0.0,0.0
SALTA,Cafayate,Cafayate,66021010,0.512,1.0,0.00049666982879791
SALTA,Cafayate,Cafayate,66021010,1.0,2.0,0.00099333965759582
SALTA,Cafayate,Cafayate,66021010,3.0,227.0,0.11274405113712556
SALTA,Cafayate,Cafayate,66021010,5.0,79.0,0.03923691647503489
SALTA,Cafayate,Cafayate,66021010,6.0,31.0,0.01539676469273521
SALTA,Cafayate,Cafayate,66021010,10.0,195.0,0.09685061661559245
SALTA,Cafayate,Cafayate,66021010,15.0,41.0,0.02036346298071431
SALTA,Cafayate,Cafayate,66021010,20.0,6.0,0.00298001897278746
SALTA,Cafayate,Tolombón,66021020,6.0,5.0,0.00248334914398955
SALTA,Capital,Atocha,66028010,1.0,2.0,0.00099333965759582
SALTA,Capital,Atocha,66028010,5.0,3.0,0.00149000948639373
SALTA,Capital,Atocha,66028010,6.0,2.0,0.00099333965759582
SALTA,Capital,Atocha,66028010,10.0,61.0,0.03029685955667251
SALTA,Capital,Atocha,66028010,15.0,1.0,0.00049666982879791
SALTA,Capital,El Tipal - La Almudena,66028010,0.512,1.0,0.00049666982879791
SALTA,Capital,El Tipal - La Almudena,66028010,1.0,25.0,0.01241674571994775
SALTA,Capital,El Tipal - La Almudena,66028010,5.0,2.0,0.00099333965759582
SALTA,Capital,El Tipal - La Almudena,66028010,6.0,26.0,0.012913415548745661
SALTA,Capital,El Tipal - La Almudena,66028010,10.0,16.0,0.00794671726076656
SALTA,Capital,El Tipal - La Almudena,66028010,15.0,1.0,0.00049666982879791
SALTA,Capital,La Ciénaga y Barrio San Rafael,66028030,1.0,15.0,0.00745004743196865
SALTA,Capital,La Ciénaga y Barrio San Rafael,66028030,3.0,1.0,0.00049666982879791
SALTA,Capital,La Ciénaga y Barrio San Rafael,66028030,5.0,2.0,0.00099333965759582
SALTA,Capital,La Ciénaga y Barrio San Rafael,66028030,6.0,17.0,0.00844338708956447
SALTA,Capital,La Ciénaga y Barrio San Rafael,66028030,10.0,9.0,0.0044700284591811905
SALTA,Capital,La Ciénaga y Barrio San Rafael,66028030,15.0,2.0,0.00099333965759582
SALTA,Capital,Las Costas,66028040,1.0,20.0,0.0099333965759582
SALTA,Capital,Las Costas,66028040,6.0,22.0,0.010926736233554021
SALTA,Capital,Las Costas,66028040,10.0,7.0,0.00347668880158537
SALTA,Capital,OTROS,Sin Datos,0.5,1.0,0.00049666982879791
SALTA,Capital,Salta,66028050,0.0,36.0,0.017880113836724762
SALTA,Capital,Salta,66028050,0.5,1.0,0.00049666982879791
SALTA,Capital,Salta,66028050,0.512,2.0,0.00099333965759582
SALTA,Capital,Salta,66028050,0.75,1.0,0.00049666982879791
SALTA,Capital,Salta,66028050,1.0,316.0,0.15694766590013956
SALTA,Capital,Salta,66028050,2.0,15.0,0.00745004743196865
SALTA,Capital,Salta,66028050,3.0,641.0,0.31836536025946033
SALTA,Capital,Salta,66028050,3.5,8.0,0.00397335863038328
